,Engine Size(L),Cylinders,Fuel Consumption Comb (L/100 km),Fuel Consumption Comb (mpg),Fuel Type_D,Fuel Type_E,Fuel Type_N,Fuel Type_X,Fuel Type_Z
384,-0.5580657988515988,-0.8769341163215539,-0.7866164862477127,0.6334228411342517,0,0,0,1,0
5093,0.32099540809051946,0.20642873888631294,-0.20968840465702623,-0.056732960170967274,0,0,0,1,0
2152,0.3942505086690294,0.20642873888631294,-0.10787756672925845,-0.19476412043201108,0,0,0,1,0
1633,-0.11853519538053964,0.20642873888631294,0.12968105510220088,-0.3327952806930549,0,0,0,0,1
5195,-0.851086201165638,-0.8769341163215539,-0.34543618856071723,0.08129820009007653,0,0,0,0,1
4784,0.32099540809051946,0.20642873888631294,0.26542883900589187,-0.4708264409540987,0,0,0,1,0
3925,1.3465668161896571,1.2897915940941798,0.9441677585243461,-1.022951081998274,0,0,0,1,0
4158,-0.851086201165638,-0.8769341163215539,-0.34543618856071723,0.08129820009007653,0,0,0,0,1
4948,-1.2173617040581872,-1.4186155439254873,-1.193859837958785,1.4616098027005147,0,0,0,0,1
223,1.5663321179251866,1.2897915940941798,0.9441677585243461,-1.022951081998274,0,0,0,1,0
2193,1.5663321179251866,1.2897915940941798,0.7066091366928867,-0.7468887614761863,0,0,0,1,0
3136,-0.4848106982730888,-0.8769341163215539,-0.07394062075333527,-0.19476412043201108,0,0,0,1,0
4469,2.2256280231317755,1.2897915940941798,1.7247175159705688,-1.2990134025203615,0,0,0,0,1
1824,-0.851086201165638,-0.8769341163215539,-0.8884273241754804,0.9094851616563394,0,0,0,0,1
5210,-0.851086201165638,-0.8769341163215539,-0.7526795402717895,0.6334228411342517,0,0,0,0,1
4972,-0.851086201165638,-0.8769341163215539,-0.4472470264884856,0.21932936035112033,0,0,0,0,1
797,-0.11853519538053964,0.20642873888631294,-0.277562296608872,0.08129820009007653,1,0,0,0,0
2871,-0.11853519538053964,0.20642873888631294,0.12968105510220088,-0.3327952806930549,0,0,0,0,1
9,-0.5580657988515988,-0.8769341163215539,-0.4133100805125624,0.21932936035112033,0,0,0,0,1
1944,0.32099540809051946,0.20642873888631294,0.4351135688855054,-0.6088576012151425,0,0,0,1,0
1838,-0.851086201165638,-0.8769341163215539,-0.8884273241754804,0.9094851616563394,0,0,0,0,1
4804,-0.851086201165638,-0.8769341163215539,0.027870217174432513,-0.3327952806930549,0,0,0,1,0
255,0.32099540809051946,0.20642873888631294,-0.24362535063294882,-0.056732960170967274,0,0,0,1,0
4485,-1.2173617040581872,-0.8769341163215539,-1.193859837958785,1.4616098027005147,0,0,0,1,0
5109,-0.851086201165638,-0.8769341163215539,-0.3793731345366398,0.21932936035112033,0,0,0,0,1
1581,-1.1441066034796774,-0.8769341163215539,-1.1259859460069395,1.3235786424394709,0,0,0,1,0
2956,2.2256280231317755,1.2897915940941798,0.469050514861428,-0.6088576012151425,0,0,0,0,1
924,-0.11853519538053964,0.20642873888631294,0.26542883900589187,-0.4708264409540987,0,0,0,1,0
5023,-0.11853519538053964,0.20642873888631294,-0.4472470264884856,0.21932936035112033,0,0,0,0,1
2508,-0.851086201165638,-0.8769341163215539,-0.04000367477741267,-0.19476412043201108,0,0,0,0,1
3775,-0.851086201165638,-0.8769341163215539,-0.5151209184403308,0.35736052061216417,0,0,0,0,1
4835,-0.11853519538053964,0.20642873888631294,0.4351135688855054,-0.6088576012151425,0,0,0,1,0
4136,0.6140158104045588,1.2897915940941798,0.9441677585243461,-1.022951081998274,0,0,0,0,1
4964,-0.851086201165638,-0.8769341163215539,-0.4472470264884856,0.21932936035112033,0,0,0,0,1
2779,-0.851086201165638,-0.8769341163215539,-0.4472470264884856,0.21932936035112033,0,0,0,0,1
539,1.3465668161896571,1.2897915940941798,1.3514111102354185,-1.1609822422593177,0,0,0,0,1
2745,-0.851086201165638,-0.8769341163215539,-0.5490578644162534,0.35736052061216417,0,0,0,0,1
5099,-0.11853519538053964,0.20642873888631294,-0.20968840465702623,-0.056732960170967274,1,0,0,0,0
5179,-0.851086201165638,-0.8769341163215539,-0.8544903781995579,0.7714540013952955,0,0,0,1,0
1145,-1.290616804636697,-0.8769341163215539,-1.0241751080791714,1.047516321917383,0,0,0,1,0
4468,2.2256280231317755,1.2897915940941798,0.8423569205965777,-0.8849199217372301,0,0,0,0,1
667,-1.1441066034796774,-0.8769341163215539,-0.7866164862477127,0.6334228411342517,0,0,0,0,1
3019,0.32099540809051946,0.20642873888631294,-0.00606672880149008,-0.19476412043201108,0,0,0,1,0
357,-0.4848106982730888,-0.8769341163215539,-0.3793731345366398,0.21932936035112033,0,0,0,1,0
2831,-0.851086201165638,-0.8769341163215539,-0.7866164862477127,0.6334228411342517,0,0,0,0,1
2783,-0.4848106982730888,-0.3352526887176205,-0.00606672880149008,-0.19476412043201108,0,0,0,1,0
1353,1.3465668161896571,1.2897915940941798,0.8762938665725003,-0.8849199217372301,0,0,0,0,1
470,0.027975005776480166,0.20642873888631294,-0.00606672880149008,-0.19476412043201108,0,0,0,1,0
2703,-0.9975964023226577,-0.8769341163215539,-1.193859837958785,1.4616098027005147,0,0,0,1,0
3330,-0.5580657988515988,-0.8769341163215539,-0.17575145868110364,-0.056732960170967274,0,0,0,1,0
3637,-1.2173617040581872,-0.8769341163215539,-1.4992923517420895,2.1517656040057336,0,0,0,1,0
1396,-0.5580657988515988,-0.8769341163215539,-1.6011031896698575,2.427827924527821,0,0,0,1,0
3584,-0.851086201165638,-0.8769341163215539,-0.4472470264884856,0.21932936035112033,0,0,0,0,1
5087,0.6140158104045588,1.2897915940941798,0.5369244068132732,-0.7468887614761863,0,0,0,0,1
3376,-0.851086201165638,-0.8769341163215539,-0.9563012161273262,0.9094851616563394,0,0,0,1,0
1256,0.24774030751200957,0.20642873888631294,1.6907805699946454,-1.2990134025203615,0,1,0,0,0
3512,0.24774030751200957,0.20642873888631294,-0.4133100805125624,0.21932936035112033,0,0,0,1,0
1250,0.3942505086690294,0.20642873888631294,1.2835372182835731,-1.1609822422593177,0,0,0,1,0
5518,-0.851086201165638,-0.8769341163215539,-1.3635445678383986,1.7376721232226022,0,0,0,1,0
4298,-0.851086201165638,-0.8769341163215539,-0.4472470264884856,0.21932936035112033,0,0,0,1,0
3284,-0.851086201165638,-0.8769341163215539,-0.34543618856071723,0.08129820009007653,0,0,0,1,0
2933,0.32099540809051946,0.20642873888631294,-0.17575145868110364,-0.056732960170967274,0,0,0,1,0
4175,-1.2173617040581872,-1.4186155439254873,-1.0581120540550941,1.185547482178427,0,0,0,0,1
4910,0.6140158104045588,1.2897915940941798,0.8423569205965777,-0.8849199217372301,0,0,0,0,1
1852,-0.851086201165638,-0.8769341163215539,-0.718742594295867,0.6334228411342517,0,0,0,0,1
5309,-0.338300497116069,-0.8769341163215539,-0.34543618856071723,0.08129820009007653,0,0,0,0,1
5521,-1.1441066034796774,-0.8769341163215539,-1.4992923517420895,2.1517656040057336,0,0,0,1,0
2105,0.24774030751200957,0.20642873888631294,1.1138524884039596,-1.022951081998274,0,0,0,1,0
133,-0.851086201165638,-0.8769341163215539,-0.10787756672925845,-0.19476412043201108,0,0,0,0,1
5029,-0.11853519538053964,0.20642873888631294,-0.4472470264884856,0.21932936035112033,0,0,0,0,1
928,0.027975005776480166,0.20642873888631294,0.604798298765119,-0.7468887614761863,0,0,0,1,0
823,-0.851086201165638,-0.8769341163215539,-0.8544903781995579,0.7714540013952955,0,0,0,1,0
5149,0.24774030751200957,0.20642873888631294,0.5708613527891958,-0.7468887614761863,0,0,0,1,0
1531,-0.851086201165638,-0.8769341163215539,-0.8205534322236353,0.7714540013952955,0,0,0,0,1
1214,0.24774030751200957,0.20642873888631294,1.5889697320668772,-1.2990134025203615,0,1,0,0,0
504,-0.851086201165638,-0.8769341163215539,-0.8884273241754804,0.9094851616563394,0,0,0,1,0
4285,-0.851086201165638,-0.8769341163215539,-0.8544903781995579,0.7714540013952955,0,0,0,1,0
1996,1.5663321179251866,1.2897915940941798,0.7066091366928867,-0.7468887614761863,0,0,0,1,0
3072,-0.6313208994301086,-0.8769341163215539,0.0957441091262783,-0.3327952806930549,0,0,0,1,0
1958,-0.26504539653755943,-0.8769341163215539,-0.5490578644162534,0.35736052061216417,1,0,0,0,0
1384,-0.851086201165638,-0.8769341163215539,-0.9223642701514031,0.9094851616563394,0,0,0,1,0
894,-0.4848106982730888,-0.3352526887176205,-0.5151209184403308,0.35736052061216417,0,0,0,1,0
4924,-0.851086201165638,-0.8769341163215539,-0.7866164862477127,0.6334228411342517,0,0,0,0,1
455,-0.11853519538053964,0.20642873888631294,0.469050514861428,-0.6088576012151425,0,0,0,0,1
5256,-0.11853519538053964,0.20642873888631294,-0.34543618856071723,0.08129820009007653,0,0,0,0,1
3709,-0.851086201165638,-0.8769341163215539,-0.00606672880149008,-0.19476412043201108,0,0,0,0,1
5492,-0.851086201165638,-0.8769341163215539,-0.3793731345366398,0.21932936035112033,0,0,0,0,1
4849,-0.11853519538053964,0.20642873888631294,0.9102308125484229,-0.8849199217372301,0,0,0,0,1
4748,-0.11853519538053964,0.20642873888631294,-0.07394062075333527,-0.19476412043201108,0,0,0,0,1
4268,-0.851086201165638,-0.8769341163215539,-0.9563012161273262,0.9094851616563394,0,0,0,1,0
3522,-0.4848106982730888,-0.8769341163215539,-0.8205534322236353,0.7714540013952955,0,0,0,1,0
4134,0.6140158104045588,1.2897915940941798,0.6726721907169642,-0.7468887614761863,0,0,0,0,1
3602,-0.4848106982730888,-0.8769341163215539,0.4011766229095822,-0.6088576012151425,0,0,0,0,1
713,-0.851086201165638,-0.8769341163215539,-0.6848056483199443,0.49539168087320795,0,0,0,1,0
4186,-0.851086201165638,-0.8769341163215539,-0.6848056483199443,0.49539168087320795,0,0,0,0,1
2214,-0.5580657988515988,-0.8769341163215539,-1.1599228919828624,1.3235786424394709,0,0,0,1,0
2923,-0.851086201165638,-0.8769341163215539,-0.5151209184403308,0.35736052061216417,0,0,0,0,1
1810,-0.11853519538053964,0.20642873888631294,-0.00606672880149008,-0.19476412043201108,0,0,0,0,1
3486,-0.5580657988515988,-0.8769341163215539,-0.8884273241754804,0.9094851616563394,0,0,0,1,0
3141,1.3465668161896571,1.2897915940941798,0.6726721907169642,-0.7468887614761863,0,0,0,0,1
1827,-0.851086201165638,-0.8769341163215539,-1.431418459790244,2.01373444374469,1,0,0,0,0
1155,-1.4371270057937169,-0.8769341163215539,-1.431418459790244,2.01373444374469,0,0,0,1,0
1324,-0.5580657988515988,-0.8769341163215539,-0.34543618856071723,0.08129820009007653,0,0,0,1,0
4312,0.24774030751200957,0.20642873888631294,-0.07394062075333527,-0.19476412043201108,0,0,0,0,1
510,-0.851086201165638,-0.8769341163215539,-0.3793731345366398,0.21932936035112033,0,0,0,1,0
1680,-0.9975964023226577,-0.8769341163215539,-1.329607621862476,1.7376721232226022,0,0,0,1,0
499,-0.9975964023226577,-0.8769341163215539,-1.0241751080791714,1.047516321917383,0,0,0,1,0
5141,0.24774030751200957,0.20642873888631294,-0.9223642701514031,0.9094851616563394,0,0,0,1,0
1856,0.9070362127185984,1.2897915940941798,0.4351135688855054,-0.6088576012151425,0,0,0,0,1
1388,-0.851086201165638,-0.8769341163215539,-0.8884273241754804,0.9094851616563394,0,0,0,1,0
3719,0.6140158104045588,1.2897915940941798,0.604798298765119,-0.7468887614761863,0,0,0,0,1
2386,1.3465668161896571,1.2897915940941798,1.385348056211341,-1.1609822422593177,0,0,0,0,1
3236,-0.851086201165638,-0.8769341163215539,-0.8544903781995579,0.7714540013952955,0,0,0,0,1
1540,-1.1441066034796774,-0.8769341163215539,-0.6848056483199443,0.49539168087320795,0,0,0,0,1
1217,0.24774030751200957,0.20642873888631294,0.5029874608373506,-0.6088576012151425,0,0,0,1,0
2681,-0.851086201165638,-0.8769341163215539,-1.1599228919828624,1.3235786424394709,0,0,0,1,0
2993,-0.9975964023226577,-0.8769341163215539,-0.8884273241754804,0.9094851616563394,0,0,0,1,0
1191,-1.290616804636697,-0.8769341163215539,-0.8205534322236353,0.7714540013952955,0,0,0,1,0
1542,-1.1441066034796774,-0.8769341163215539,-0.9902381621032489,1.047516321917383,0,0,0,0,1
3301,-0.851086201165638,-0.8769341163215539,-0.9223642701514031,0.9094851616563394,0,0,0,1,0
3324,-1.1441066034796774,-0.8769341163215539,-0.7866164862477127,0.6334228411342517,0,0,0,1,0
2539,-1.1441066034796774,-0.8769341163215539,-0.8205534322236353,0.7714540013952955,0,0,0,0,1
953,-0.11853519538053964,0.20642873888631294,-0.17575145868110364,-0.056732960170967274,0,0,0,0,1
4846,-0.11853519538053964,0.20642873888631294,0.5369244068132732,-0.7468887614761863,0,0,0,0,1
4330,-0.851086201165638,-0.8769341163215539,-1.092049000031017,1.185547482178427,0,0,0,0,1
732,-0.851086201165638,-0.8769341163215539,-0.5829948103921759,0.35736052061216417,0,0,0,1,0
1156,1.5663321179251866,1.2897915940941798,0.5708613527891958,-0.7468887614761863,0,0,0,1,0
5255,-0.11853519538053964,0.20642873888631294,-0.04000367477741267,-0.19476412043201108,0,0,0,0,1
3294,-1.290616804636697,-0.8769341163215539,-0.718742594295867,0.6334228411342517,0,0,0,1,0
2982,1.5663321179251866,1.2897915940941798,0.7066091366928867,-0.7468887614761863,0,0,0,1,0
2156,-0.6313208994301086,-0.8769341163215539,-0.34543618856071723,0.08129820009007653,0,0,0,1,0
1062,-0.851086201165638,-0.8769341163215539,-0.6508687023440217,0.49539168087320795,0,0,0,0,1
2616,0.17448520693349964,0.20642873888631294,0.027870217174432513,-0.3327952806930549,0,0,0,0,1
1167,0.32099540809051946,0.20642873888631294,-0.277562296608872,0.08129820009007653,0,0,0,1,0
3222,-0.851086201165638,-0.8769341163215539,-0.277562296608872,0.08129820009007653,0,0,0,1,0
3636,1.0535464138756174,1.2897915940941798,1.3174741642594958,-1.1609822422593177,0,0,0,1,0
2938,-0.851086201165638,-0.8769341163215539,-0.5151209184403308,0.35736052061216417,0,0,0,0,1
4491,1.5663321179251866,1.2897915940941798,0.469050514861428,-0.6088576012151425,0,0,0,1,0
3140,0.10123010635498975,0.20642873888631294,0.29936578498181443,-0.4708264409540987,0,0,0,0,1
4980,-0.5580657988515988,-0.8769341163215539,-0.5490578644162534,0.35736052061216417,0,0,0,1,0
143,0.32099540809051946,0.20642873888631294,0.0957441091262783,-0.3327952806930549,0,0,0,1,0
3577,0.32099540809051946,0.20642873888631294,0.5369244068132732,-0.7468887614761863,0,0,0,1,0
4946,-1.2173617040581872,-1.4186155439254873,-1.193859837958785,1.4616098027005147,0,0,0,0,1
2782,-0.851086201165638,-0.8769341163215539,-0.6508687023440217,0.49539168087320795,0,0,0,1,0
717,0.3942505086690294,0.20642873888631294,0.23149189302996867,-0.4708264409540987,0,0,0,0,1
1819,-0.851086201165638,-0.8769341163215539,-0.5151209184403308,0.35736052061216417,0,0,0,0,1
2502,-0.11853519538053964,0.20642873888631294,-0.6169317563680992,0.49539168087320795,1,0,0,0,0
4360,-0.851086201165638,-0.8769341163215539,-0.7526795402717895,0.6334228411342517,0,0,0,0,1
4171,-0.11853519538053964,0.20642873888631294,-0.277562296608872,0.08129820009007653,0,0,0,0,1
395,-1.2173617040581872,-0.8769341163215539,-1.397481513814321,1.875703283483646,0,0,0,1,0
5482,-1.1441066034796774,-0.8769341163215539,-1.1259859460069395,1.3235786424394709,0,0,0,1,0
4492,-0.338300497116069,-0.8769341163215539,0.23149189302996867,-0.4708264409540987,0,0,0,1,0
1365,-0.5580657988515988,-0.8769341163215539,-0.5829948103921759,0.35736052061216417,0,0,0,1,0
5166,-0.851086201165638,-0.8769341163215539,-0.8205534322236353,0.7714540013952955,0,0,0,1,0
595,-0.851086201165638,-0.8769341163215539,-1.329607621862476,1.7376721232226022,0,0,0,1,0
3952,0.24774030751200957,0.20642873888631294,0.5029874608373506,-0.6088576012151425,0,0,0,1,0
4968,-0.851086201165638,-0.8769341163215539,-0.4472470264884856,0.21932936035112033,0,0,0,0,1
2914,-0.5580657988515988,-0.8769341163215539,-0.4472470264884856,0.21932936035112033,0,0,0,1,0
2326,-0.851086201165638,-0.8769341163215539,-0.6169317563680992,0.49539168087320795,0,0,0,1,0
3766,-0.11853519538053964,0.20642873888631294,0.29936578498181443,-0.4708264409540987,0,0,0,0,1
3440,1.1268015144541277,1.2897915940941798,0.29936578498181443,-0.4708264409540987,0,0,0,0,1
3851,2.2256280231317755,1.2897915940941798,0.9441677585243461,-1.022951081998274,0,0,0,0,1
4132,1.7128423190822064,1.2897915940941798,1.5889697320668772,-1.2990134025203615,0,0,0,0,1
5200,-0.19179029595904953,0.20642873888631294,0.19755494705404608,-0.4708264409540987,0,0,0,0,1
2143,-0.6313208994301086,-0.8769341163215539,-0.04000367477741267,-0.19476412043201108,0,0,0,0,1
5229,-0.11853519538053964,0.20642873888631294,0.26542883900589187,-0.4708264409540987,0,0,0,0,1
5073,-0.851086201165638,-0.8769341163215539,-0.4133100805125624,0.21932936035112033,0,0,0,0,1
1571,0.6140158104045588,0.20642873888631294,0.5708613527891958,-0.7468887614761863,0,0,0,1,0
4079,0.17448520693349964,0.20642873888631294,-0.277562296608872,0.08129820009007653,0,0,0,0,1
1122,-0.4848106982730888,-0.8769341163215539,0.0957441091262783,-0.3327952806930549,0,0,0,1,0
2786,-0.851086201165638,-0.8769341163215539,-0.14181451270518106,-0.056732960170967274,0,0,0,0,1
2967,-1.290616804636697,-0.8769341163215539,-1.193859837958785,1.4616098027005147,0,0,0,1,0
2504,-0.11853519538053964,0.20642873888631294,0.33330273095773705,-0.4708264409540987,0,0,0,0,1
3465,-0.851086201165638,-0.8769341163215539,-0.4472470264884856,0.21932936035112033,0,0,0,0,1
675,-1.1441066034796774,-0.8769341163215539,-0.9223642701514031,0.9094851616563394,0,0,0,0,1
2808,-0.851086201165638,-0.8769341163215539,-0.3793731345366398,0.21932936035112033,0,0,0,0,1
3348,0.24774030751200957,0.20642873888631294,-0.00606672880149008,-0.19476412043201108,0,0,0,0,1
728,-1.1441066034796774,-0.8769341163215539,-0.8205534322236353,0.7714540013952955,0,0,0,0,1
412,-0.5580657988515988,-0.8769341163215539,0.027870217174432513,-0.3327952806930549,0,0,0,1,0
3146,-0.4848106982730888,-0.8769341163215539,-0.10787756672925845,-0.19476412043201108,0,0,0,1,0
1516,2.2256280231317755,1.2897915940941798,1.5550327860909545,-1.2990134025203615,0,0,0,0,1
825,-0.4848106982730888,-0.8769341163215539,0.5029874608373506,-0.6088576012151425,0,0,0,0,1
3267,-0.5580657988515988,-0.8769341163215539,-0.277562296608872,0.08129820009007653,0,0,0,1,0
3974,-1.1441066034796774,-0.8769341163215539,-1.2277967839347077,1.4616098027005147,1,0,0,0,0
616,0.24774030751200957,0.20642873888631294,-0.17575145868110364,-0.056732960170967274,0,0,0,0,1
114,0.9070362127185984,1.2897915940941798,0.9781047045002687,-1.022951081998274,0,0,0,0,1
417,-0.851086201165638,-0.8769341163215539,-0.3114992425847946,0.08129820009007653,0,0,0,1,0
3069,0.24774030751200957,0.20642873888631294,1.1138524884039596,-1.022951081998274,0,0,0,1,0
1625,0.17448520693349964,0.20642873888631294,-0.10787756672925845,-0.19476412043201108,0,0,0,0,1
5613,1.8593525202392263,1.2897915940941798,1.0459785964521138,-1.022951081998274,0,0,0,1,0
4185,-0.851086201165638,-0.8769341163215539,-0.8884273241754804,0.9094851616563394,0,0,0,0,1
2896,0.9070362127185984,1.2897915940941798,1.2156633263317274,-1.1609822422593177,0,0,0,0,1
5299,-1.290616804636697,-0.8769341163215539,-0.6508687023440217,0.49539168087320795,0,0,0,1,0
2082,-1.290616804636697,-0.8769341163215539,-0.8205534322236353,0.7714540013952955,0,0,0,1,0
753,0.4675056092475389,0.20642873888631294,-0.00606672880149008,-0.19476412043201108,0,0,0,0,1
2546,-0.5580657988515988,-0.8769341163215539,-0.6508687023440217,0.49539168087320795,0,0,0,1,0
3969,1.5663321179251866,1.2897915940941798,0.7066091366928867,-0.7468887614761863,0,0,0,1,0
3373,-0.11853519538053964,0.20642873888631294,0.7066091366928867,-0.7468887614761863,0,0,0,0,1
4107,-0.4848106982730888,-0.8769341163215539,-0.6848056483199443,0.49539168087320795,0,0,0,1,0
2444,-0.851086201165638,-0.8769341163215539,-0.9563012161273262,0.9094851616563394,0,0,0,1,0
4380,-0.11853519538053964,0.20642873888631294,0.23149189302996867,-0.4708264409540987,0,0,0,0,1
1066,-0.11853519538053964,0.20642873888631294,-0.04000367477741267,-0.19476412043201108,0,0,0,0,1
3913,-0.11853519538053964,0.20642873888631294,-0.10787756672925845,-0.19476412043201108,1,0,0,0,0
3498,-0.4848106982730888,-0.8769341163215539,0.4011766229095822,-0.6088576012151425,0,0,0,1,0
2738,-0.9975964023226577,-0.8769341163215539,-0.7866164862477127,0.6334228411342517,0,0,0,1,0
5052,-0.11853519538053964,0.20642873888631294,-0.4133100805125624,0.21932936035112033,0,0,0,0,1
4000,-1.1441066034796774,-0.8769341163215539,-1.2617337299106306,1.5996409629615584,0,0,0,1,0
1568,0.3942505086690294,0.20642873888631294,0.26542883900589187,-0.4708264409540987,0,0,0,0,1
2427,0.3942505086690294,0.20642873888631294,0.5029874608373506,-0.6088576012151425,0,0,0,1,0
3746,-0.851086201165638,-0.8769341163215539,-0.718742594295867,0.6334228411342517,0,0,0,0,1
5259,-0.11853519538053964,0.20642873888631294,-0.04000367477741267,-0.19476412043201108,0,0,0,0,1
1687,0.24774030751200957,0.20642873888631294,-0.8544903781995579,0.7714540013952955,0,0,0,1,0
851,-0.338300497116069,-0.8769341163215539,-0.24362535063294882,-0.056732960170967274,0,0,0,1,0
3546,-0.11853519538053964,0.20642873888631294,-0.3793731345366398,0.21932936035112033,0,0,0,0,1
895,-0.4848106982730888,-0.3352526887176205,-0.5490578644162534,0.35736052061216417,0,0,0,1,0
4592,1.3465668161896571,1.2897915940941798,0.7744830286447325,-0.8849199217372301,0,0,0,1,0
335,-0.851086201165638,-0.8769341163215539,-0.14181451270518106,-0.056732960170967274,0,1,0,0,0
2839,-0.851086201165638,-0.8769341163215539,-1.3635445678383986,1.7376721232226022,1,0,0,0,0
3087,0.24774030751200957,0.20642873888631294,0.3672396769336596,-0.6088576012151425,0,0,0,1,0
4611,-0.6313208994301086,-0.8769341163215539,-0.24362535063294882,-0.056732960170967274,0,0,0,1,0
1348,1.3465668161896571,1.2897915940941798,0.7405460826688094,-0.8849199217372301,0,0,0,0,1
1015,-0.11853519538053964,0.20642873888631294,-0.3793731345366398,0.21932936035112033,0,0,0,0,1
2816,-0.851086201165638,-0.8769341163215539,-0.24362535063294882,-0.056732960170967274,0,0,0,0,1
1631,0.32099540809051946,0.20642873888631294,0.4351135688855054,-0.6088576012151425,0,0,0,0,1
2489,-0.7778311005871281,-0.8769341163215539,-1.2277967839347077,1.4616098027005147,1,0,0,0,0
3730,-0.851086201165638,-0.8769341163215539,-0.718742594295867,0.6334228411342517,0,0,0,0,1
3251,-0.11853519538053964,0.20642873888631294,0.0957441091262783,-0.3327952806930549,0,0,0,0,1
5253,-0.11853519538053964,0.20642873888631294,0.469050514861428,-0.6088576012151425,0,0,0,0,1
2070,0.32099540809051946,0.20642873888631294,0.0957441091262783,-0.3327952806930549,0,0,0,1,0
4452,2.2256280231317755,1.2897915940941798,0.33330273095773705,-0.4708264409540987,0,0,0,0,1
5537,-0.11853519538053964,0.20642873888631294,0.0957441091262783,-0.3327952806930549,0,0,0,0,1
1635,1.2000566150326373,1.2897915940941798,0.6387352447410416,-0.7468887614761863,0,0,0,0,1
4646,1.5663321179251866,1.2897915940941798,0.9781047045002687,-1.022951081998274,0,0,0,1,0
2479,1.7128423190822064,1.2897915940941798,-0.14181451270518106,-0.056732960170967274,0,0,0,0,1
2265,-1.1441066034796774,-0.8769341163215539,-1.092049000031017,1.185547482178427,0,0,0,1,0
2959,2.2256280231317755,1.2897915940941798,0.8084199746206552,-0.8849199217372301,0,0,0,0,1
5367,0.32099540809051946,0.20642873888631294,0.26542883900589187,-0.4708264409540987,0,0,0,1,0
3059,-0.851086201165638,-0.8769341163215539,-0.20968840465702623,-0.056732960170967274,0,0,0,1,0
5053,-0.11853519538053964,0.20642873888631294,-0.17575145868110364,-0.056732960170967274,0,0,0,0,1
2141,-0.851086201165638,-0.8769341163215539,-1.0241751080791714,1.047516321917383,0,0,0,1,0
5104,0.32099540809051946,0.20642873888631294,0.5369244068132732,-0.7468887614761863,0,0,0,1,0
3118,0.3942505086690294,0.20642873888631294,0.027870217174432513,-0.3327952806930549,0,0,0,1,0
5188,-0.851086201165638,-0.8769341163215539,-0.5490578644162534,0.35736052061216417,0,0,0,0,1
5359,2.2256280231317755,1.2897915940941798,1.4192850021872636,-1.1609822422593177,0,0,0,0,1
4045,-0.5580657988515988,-0.8769341163215539,-0.5151209184403308,0.35736052061216417,0,0,0,1,0
3356,-0.6313208994301086,-0.8769341163215539,0.12968105510220088,-0.3327952806930549,0,0,0,1,0
2744,-0.851086201165638,-0.8769341163215539,-0.5829948103921759,0.35736052061216417,0,0,0,0,1
5092,0.32099540809051946,0.20642873888631294,-0.07394062075333527,-0.19476412043201108,0,0,0,1,0
3506,-1.1441066034796774,-0.8769341163215539,-0.8884273241754804,0.9094851616563394,0,0,0,0,1
1679,-0.9975964023226577,-0.8769341163215539,-1.1599228919828624,1.3235786424394709,0,0,0,1,0
4249,0.6140158104045588,1.2897915940941798,0.0618071631503551,-0.3327952806930549,0,0,0,0,1
3147,-0.4848106982730888,-0.8769341163215539,-0.04000367477741267,-0.19476412043201108,0,0,0,1,0
2294,-0.11853519538053964,0.20642873888631294,0.6387352447410416,-0.7468887614761863,0,0,0,0,1
580,-0.11853519538053964,0.20642873888631294,0.7066091366928867,-0.7468887614761863,0,0,0,0,1
1470,-0.4848106982730888,-0.8769341163215539,-1.1599228919828624,1.3235786424394709,0,0,0,1,0
4799,0.10123010635498975,0.20642873888631294,0.0618071631503551,-0.3327952806930549,0,0,0,1,0
4070,-0.851086201165638,-0.8769341163215539,-0.4133100805125624,0.21932936035112033,0,0,0,0,1
3343,1.8593525202392263,1.2897915940941798,1.6229066780428003,-1.2990134025203615,0,0,0,0,1
4992,0.6140158104045588,0.20642873888631294,0.9781047045002687,-1.022951081998274,0,0,0,1,0
4583,-0.338300497116069,0.20642873888631294,0.26542883900589187,-0.4708264409540987,0,0,0,1,0
3672,-0.851086201165638,-0.8769341163215539,-0.8884273241754804,0.9094851616563394,0,0,0,1,0
559,1.0535464138756174,1.2897915940941798,0.6387352447410416,-0.7468887614761863,0,0,0,0,1
5237,-0.851086201165638,-0.8769341163215539,-0.8544903781995579,0.7714540013952955,0,0,0,0,1
5215,-0.11853519538053964,0.20642873888631294,-0.4472470264884856,0.21932936035112033,0,0,0,0,1
2849,-0.851086201165638,-0.8769341163215539,-0.6508687023440217,0.49539168087320795,0,0,0,0,1
512,-0.5580657988515988,-0.8769341163215539,-1.5671662436939346,2.2897967642667774,0,0,0,1,0
4729,-0.851086201165638,-0.8769341163215539,-0.6508687023440217,0.49539168087320795,0,0,0,1,0
1081,0.32099540809051946,0.20642873888631294,0.12968105510220088,-0.3327952806930549,0,0,0,1,0
1664,0.32099540809051946,0.20642873888631294,-0.277562296608872,0.08129820009007653,0,0,0,1,0
1012,-0.851086201165638,-0.8769341163215539,-0.4811839724644082,0.21932936035112033,0,0,0,0,1
1931,0.32099540809051946,0.20642873888631294,-0.17575145868110364,-0.056732960170967274,0,0,0,1,0
1150,-1.290616804636697,-0.8769341163215539,-1.193859837958785,1.4616098027005147,0,0,0,1,0
2838,-0.851086201165638,-0.8769341163215539,-0.7526795402717895,0.6334228411342517,0,0,0,0,1
116,0.9070362127185984,1.2897915940941798,1.0459785964521138,-1.022951081998274,0,0,0,0,1
